año,provincia,rubro,genero,empleados,empresa,Superficie en km2,Población total,Densidad hab/km2
2008,Salta,No metaliferos,Masculino,436,87,155341.0,1441351.0,9.3
2008,Salta,Rocas de aplicación,Femenino,4,355,155341.0,1441351.0,9.3
2008,Salta,Rocas de aplicación,Masculino,92,355,155341.0,1441351.0,9.3
2008,Salta,Servicios mineros y actividades relacionadas,Femenino,18,252,155341.0,1441351.0,9.3
2008,Salta,Servicios mineros y actividades relacionadas,Masculino,422,252,155341.0,1441351.0,9.3
2008,San Juan,Metalíferos,Femenino,142,49,88296.0,822853.0,9.3
2008,San Juan,Metalíferos,Masculino,1376,49,88296.0,822853.0,9.3
2008,San Juan,Minerales no clasificados previamente,Femenino,9,206,88296.0,822853.0,9.3
2008,San Juan,Minerales no clasificados previamente,Masculino,212,206,88296.0,822853.0,9.3
2008,San Juan,No metaliferos,Femenino,6,87,88296.0,822853.0,9.3
2008,San Juan,No metaliferos,Masculino,162,87,88296.0,822853.0,9.3
2008,San Juan,Rocas de aplicación,Femenino,1,355,88296.0,822853.0,9.3
2008,San Juan,Rocas de aplicación,Masculino,30,355,88296.0,822853.0,9.3
2008,San Juan,Servicios mineros y actividades relacionadas,Femenino,24,252,88296.0,822853.0,9.3
2008,San Juan,Servicios mineros y actividades relacionadas,Masculino,380,252,88296.0,822853.0,9.3
2008,San Luis,Minerales no clasificados previamente,Femenino,5,206,75347.0,542069.0,7.2
2008,San Luis,Minerales no clasificados previamente,Masculino,113,206,75347.0,542069.0,7.2
2008,San Luis,No metaliferos,Masculino,2,87,75347.0,542069.0,7.2
2008,San Luis,Rocas de aplicación,Femenino,2,355,75347.0,542069.0,7.2
2008,San Luis,Rocas de aplicación,Masculino,164,355,75347.0,542069.0,7.2
2008,San Luis,Servicios mineros y actividades relacionadas,Femenino,1,252,75347.0,542069.0,7.2
2008,San Luis,Servicios mineros y actividades relacionadas,Masculino,168,252,75347.0,542069.0,7.2
2008,Santa Cruz,Combustibles-Producción,Femenino,104,13,244458.0,337226.0,1.4
2008,Santa Cruz,Combustibles-Producción,Masculino,1510,13,244458.0,337226.0,1.4
2008,Santa Cruz,Metalíferos,Femenino,192,49,244458.0,337226.0,1.4
2008,Santa Cruz,Metalíferos,Masculino,1949,49,244458.0,337226.0,1.4
2008,Santa Cruz,Minerales no clasificados previamente,Femenino,3,206,244458.0,337226.0,1.4
2008,Santa Cruz,Minerales no clasificados previamente,Masculino,50,206,244458.0,337226.0,1.4
2008,Santa Cruz,No metaliferos,Masculino,16,87,244458.0,337226.0,1.4
2008,Santa Cruz,Rocas de aplicación,Femenino,1,355,244458.0,337226.0,1.4
2008,Santa Cruz,Rocas de aplicación,Masculino,8,355,244458.0,337226.0,1.4
2008,Santa Cruz,Servicios mineros y actividades relacionadas,Femenino,1,252,244458.0,337226.0,1.4
2008,Santa Cruz,Servicios mineros y actividades relacionadas,Masculino,130,252,244458.0,337226.0,1.4
2008,Santa Fe,Combustibles-Producción,Masculino,10,13,133249.0,3544908.0,26.6
2008,Santa Fe,Metalíferos,Femenino,5,49,133249.0,3544908.0,26.6
2008,Santa Fe,Metalíferos,Masculino,40,49,133249.0,3544908.0,26.6
2008,Santa Fe,Minerales no clasificados previamente,Masculino,6,206,133249.0,3544908.0,26.6
2008,Santa Fe,No metaliferos,Femenino,2,87,133249.0,3544908.0,26.6
2008,Santa Fe,No metaliferos,Masculino,20,87,133249.0,3544908.0,26.6
2008,Santa Fe,Rocas de aplicación,Femenino,21,355,133249.0,3544908.0,26.6
2008,Santa Fe,Rocas de aplicación,Masculino,296,355,133249.0,3544908.0,26.6
2008,Santa Fe,Servicios mineros y actividades relacionadas,Femenino,3,252,133249.0,3544908.0,26.6
2008,Santa Fe,Servicios mineros y actividades relacionadas,Masculino,17,252,133249.0,3544908.0,26.6
2008,Santiago Del Estero,Combustibles-Producción,Femenino,2,13,136934.0,1060906.0,7.7
2008,Santiago Del Estero,Combustibles-Producción,Masculino,12,13,136934.0,1060906.0,7.7
2008,Santiago Del Estero,Minerales no clasificados previamente,Masculino,13,206,136934.0,1060906.0,7.7
2008,Santiago Del Estero,No metaliferos,Femenino,5,87,136934.0,1060906.0,7.7
2008,Santiago Del Estero,No metaliferos,Masculino,82,87,136934.0,1060906.0,7.7
2008,Santiago Del Estero,Rocas de aplicación,Femenino,1,355,136934.0,1060906.0,7.7
2008,Santiago Del Estero,Rocas de aplicación,Masculino,87,355,136934.0,1060906.0,7.7
2008,Santiago Del Estero,Servicios mineros y actividades relacionadas,Femenino,1,252,136934.0,1060906.0,7.7
2008,Santiago Del Estero,Servicios mineros y actividades relacionadas,Masculino,11,252,136934.0,1060906.0,7.7
2008,Tierra Del Fuego,No metaliferos,Femenino,1,87,,,
2008,Tierra Del Fuego,No metaliferos,Masculino,24,87,,,
2008,Tierra Del Fuego,Rocas de aplicación,Masculino,13,355,,,
2008,Tierra Del Fuego,Servicios mineros y actividades relacionadas,Femenino,1,252,,,
2008,Tierra Del Fuego,Servicios mineros y actividades relacionadas,Masculino,29,252,,,
2008,Tucuman,Metalíferos,Femenino,6,49,22592.0,1731820.0,76.7
2008,Tucuman,Metalíferos,Masculino,37,49,22592.0,1731820.0,76.7
2008,Tucuman,Minerales no clasificados previamente,Femenino,6,206,22592.0,1731820.0,76.7
2008,Tucuman,Minerales no clasificados previamente,Masculino,26,206,22592.0,1731820.0,76.7
2008,Tucuman,No metaliferos,Femenino,20,87,22592.0,1731820.0,76.7
2008,Tucuman,No metaliferos,Masculino,164,87,22592.0,1731820.0,76.7
2008,Tucuman,Rocas de aplicación,Femenino,2,355,22592.0,1731820.0,76.7
2008,Tucuman,Rocas de aplicación,Masculino,74,355,22592.0,1731820.0,76.7
2008,Tucuman,Servicios mineros y actividades relacionadas,Femenino,3,252,22592.0,1731820.0,76.7
2008,Tucuman,Servicios mineros y actividades relacionadas,Masculino,58,252,22592.0,1731820.0,76.7
2009,Buenos Aires,Combustibles-Producción,Femenino,11,28,305907.0,17523996.0,57.3
2009,Buenos Aires,Combustibles-Producción,Masculino,94,28,305907.0,17523996.0,57.3
2009,Buenos Aires,Metalíferos,Femenino,2,45,305907.0,17523996.0,57.3
2009,Buenos Aires,Metalíferos,Masculino,2,45,305907.0,17523996.0,57.3
2009,Buenos Aires,Minerales no clasificados previamente,Femenino,11,217,305907.0,17523996.0,57.3
2009,Buenos Aires,Minerales no clasificados previamente,Masculino,144,217,305907.0,17523996.0,57.3
2009,Buenos Aires,No metaliferos,Femenino,35,86,305907.0,17523996.0,57.3
2009,Buenos Aires,No metaliferos,Masculino,449,86,305907.0,17523996.0,57.3
2009,Buenos Aires,Rocas de aplicación,Femenino,77,358,305907.0,17523996.0,57.3
2009,Buenos Aires,Rocas de aplicación,Masculino,1444,358,305907.0,17523996.0,57.3
2009,Buenos Aires,Servicios mineros y actividades relacionadas,Femenino,44,256,305907.0,17523996.0,57.3
2009,Buenos Aires,Servicios mineros y actividades relacionadas,Masculino,1074,256,305907.0,17523996.0,57.3
2009,CABA,Combustibles-Producción,Masculino,11,28,,,
2009,CABA,Metalíferos,Femenino,94,45,,,
2009,CABA,Metalíferos,Masculino,222,45,,,
2009,CABA,Minerales no clasificados previamente,Femenino,16,217,,,
2009,CABA,Minerales no clasificados previamente,Masculino,58,217,,,
2009,CABA,No metaliferos,Femenino,54,86,,,
2009,CABA,No metaliferos,Masculino,125,86,,,
2009,CABA,Rocas de aplicación,Femenino,24,358,,,
2009,CABA,Rocas de aplicación,Masculino,482,358,,,
2009,CABA,Servicios mineros y actividades relacionadas,Femenino,18,256,,,
2009,CABA,Servicios mineros y actividades relacionadas,Masculino,60,256,,,
2009,Catamarca,Litio,Femenino,10,4,101486.0,429562.0,4.2
2009,Catamarca,Litio,Masculino,147,4,101486.0,429562.0,4.2
2009,Catamarca,Metalíferos,Femenino,149,45,101486.0,429562.0,4.2
2009,Catamarca,Metalíferos,Masculino,1666,45,101486.0,429562.0,4.2
2009,Catamarca,Minerales no clasificados previamente,Femenino,2,217,101486.0,429562.0,4.2
2009,Catamarca,Minerales no clasificados previamente,Masculino,55,217,101486.0,429562.0,4.2
2009,Catamarca,No metaliferos,Masculino,19,86,101486.0,429562.0,4.2
2009,Catamarca,Rocas de aplicación,Masculino,27,358,101486.0,429562.0,4.2
2009,Catamarca,Servicios mineros y actividades relacionadas,Femenino,2,256,101486.0,429562.0,4.2
2009,Catamarca,Servicios mineros y actividades relacionadas,Masculino,86,256,101486.0,429562.0,4.2
2009,Chaco,Combustibles-Producción,Femenino,25,28,99763.0,1129606.0,11.3
2009,Chaco,Combustibles-Producción,Masculino,45,28,99763.0,1129606.0,11.3
2009,Chaco,Minerales no clasificados previamente,Femenino,1,217,99763.0,1129606.0,11.3
2009,Chaco,Minerales no clasificados previamente,Masculino,1,217,99763.0,1129606.0,11.3
2009,Chaco,Rocas de aplicación,Femenino,1,358,99763.0,1129606.0,11.3
2009,Chaco,Rocas de aplicación,Masculino,44,358,99763.0,1129606.0,11.3
2009,Chaco,Servicios mineros y actividades relacionadas,Femenino,15,256,99763.0,1129606.0,11.3
2009,Chaco,Servicios mineros y actividades relacionadas,Masculino,24,256,99763.0,1129606.0,11.3
2009,Chubut,Metalíferos,Femenino,18,45,224302.0,592621.0,2.6
2009,Chubut,Metalíferos,Masculino,50,45,224302.0,592621.0,2.6
2009,Chubut,Minerales no clasificados previamente,Femenino,6,217,224302.0,592621.0,2.6
2009,Chubut,Minerales no clasificados previamente,Masculino,188,217,224302.0,592621.0,2.6
2009,Chubut,No metaliferos,Femenino,8,86,224302.0,592621.0,2.6
2009,Chubut,No metaliferos,Masculino,89,86,224302.0,592621.0,2.6
2009,Chubut,Rocas de aplicación,Femenino,14,358,224302.0,592621.0,2.6
2009,Chubut,Rocas de aplicación,Masculino,222,358,224302.0,592621.0,2.6
2009,Chubut,Servicios mineros y actividades relacionadas,Femenino,6,256,224302.0,592621.0,2.6
2009,Chubut,Servicios mineros y actividades relacionadas,Masculino,61,256,224302.0,592621.0,2.6
2009,Cordoba,Metalíferos,Masculino,15,45,,,
2009,Cordoba,Minerales no clasificados previamente,Femenino,11,217,,,
2009,Cordoba,Minerales no clasificados previamente,Masculino,210,217,,,
2009,Cordoba,No metaliferos,Femenino,5,86,,,
2009,Cordoba,No metaliferos,Masculino,31,86,,,
2009,Cordoba,Rocas de aplicación,Femenino,46,358,,,
2009,Cordoba,Rocas de aplicación,Masculino,993,358,,,
2009,Cordoba,Servicios mineros y actividades relacionadas,Femenino,25,256,,,
2009,Cordoba,Servicios mineros y actividades relacionadas,Masculino,597,256,,,
2009,Corrientes,Minerales no clasificados previamente,Femenino,1,217,89123.0,1212696.0,13.6
2009,Corrientes,Minerales no clasificados previamente,Masculino,2,217,89123.0,1212696.0,13.6
2009,Corrientes,No metaliferos,Masculino,1,86,89123.0,1212696.0,13.6
2009,Corrientes,Rocas de aplicación,Femenino,4,358,89123.0,1212696.0,13.6
2009,Corrientes,Rocas de aplicación,Masculino,111,358,89123.0,1212696.0,13.6
2009,Corrientes,Servicios mineros y actividades relacionadas,Femenino,1,256,89123.0,1212696.0,13.6
2009,Corrientes,Servicios mineros y actividades relacionadas,Masculino,25,256,89123.0,1212696.0,13.6
2009,Entre Rios,Minerales no clasificados previamente,Masculino,5,217,,,
2009,Entre Rios,No metaliferos,Masculino,57,86,,,
2009,Entre Rios,Rocas de aplicación,Femenino,20,358,,,
2009,Entre Rios,Rocas de aplicación,Masculino,271,358,,,
2009,Entre Rios,Servicios mineros y actividades relacionadas,Femenino,1,256,,,
2009,Entre Rios,Servicios mineros y actividades relacionadas,Masculino,86,256,,,
2009,Formosa,Rocas de aplicación,Femenino,2,358,75488.0,607419.0,8.0
2009,Formosa,Rocas de aplicación,Masculino,22,358,75488.0,607419.0,8.0
2009,Formosa,Servicios mineros y actividades relacionadas,Masculino,1,256,75488.0,607419.0,8.0
2009,Jujuy,Combustibles-Producción,Femenino,1,28,53244.0,811611.0,15.2
2009,Jujuy,Combustibles-Producción,Masculino,43,28,53244.0,811611.0,15.2
2009,Jujuy,Litio,Femenino,3,4,53244.0,811611.0,15.2
2009,Jujuy,Litio,Masculino,20,4,53244.0,811611.0,15.2
2009,Jujuy,Metalíferos,Femenino,104,45,53244.0,811611.0,15.2
2009,Jujuy,Metalíferos,Masculino,1418,45,53244.0,811611.0,15.2
2009,Jujuy,Minerales no clasificados previamente,Femenino,1,217,53244.0,811611.0,15.2
2009,Jujuy,Minerales no clasificados previamente,Masculino,23,217,53244.0,811611.0,15.2
2009,Jujuy,No metaliferos,Femenino,4,86,53244.0,811611.0,15.2
2009,Jujuy,No metaliferos,Masculino,89,86,53244.0,811611.0,15.2
2009,Jujuy,Rocas de aplicación,Masculino,3,358,53244.0,811611.0,15.2
2009,Jujuy,Servicios mineros y actividades relacionadas,Femenino,6,256,53244.0,811611.0,15.2
2009,Jujuy,Servicios mineros y actividades relacionadas,Masculino,164,256,53244.0,811611.0,15.2
2009,La Pampa,Minerales no clasificados previamente,Masculino,13,217,143493.0,361859.0,2.5
2009,La Pampa,No metaliferos,Femenino,39,86,143493.0,361859.0,2.5
2009,La Pampa,No metaliferos,Masculino,348,86,143493.0,361859.0,2.5
2009,La Pampa,Rocas de aplicación,Masculino,3,358,143493.0,361859.0,2.5
2009,La Pampa,Servicios mineros y actividades relacionadas,Masculino,4,256,143493.0,361859.0,2.5
2009,La Rioja,Metalíferos,Femenino,2,45,91494.0,383865.0,4.2
2009,La Rioja,Metalíferos,Masculino,3,45,91494.0,383865.0,4.2
2009,La Rioja,Minerales no clasificados previamente,Masculino,4,217,91494.0,383865.0,4.2
2009,La Rioja,No metaliferos,Femenino,30,86,91494.0,383865.0,4.2
2009,La Rioja,No metaliferos,Masculino,94,86,91494.0,383865.0,4.2
2009,La Rioja,Rocas de aplicación,Masculino,10,358,91494.0,383865.0,4.2
2009,La Rioja,Servicios mineros y actividades relacionadas,Masculino,24,256,91494.0,383865.0,4.2
2009,Mendoza,Combustibles-Producción,Masculino,51,28,149069.0,2043540.0,13.7
2009,Mendoza,Litio,Femenino,3,4,149069.0,2043540.0,13.7
2009,Mendoza,Litio,Masculino,5,4,149069.0,2043540.0,13.7
2009,Mendoza,Metalíferos,Femenino,3,45,149069.0,2043540.0,13.7
2009,Mendoza,Metalíferos,Masculino,14,45,149069.0,2043540.0,13.7
2009,Mendoza,Minerales no clasificados previamente,Femenino,28,217,149069.0,2043540.0,13.7
2009,Mendoza,Minerales no clasificados previamente,Masculino,203,217,149069.0,2043540.0,13.7
2009,Mendoza,No metaliferos,Femenino,7,86,149069.0,2043540.0,13.7
2009,Mendoza,No metaliferos,Masculino,73,86,149069.0,2043540.0,13.7
2009,Mendoza,Rocas de aplicación,Femenino,8,358,149069.0,2043540.0,13.7
2009,Mendoza,Rocas de aplicación,Masculino,195,358,149069.0,2043540.0,13.7
2009,Mendoza,Servicios mineros y actividades relacionadas,Femenino,15,256,149069.0,2043540.0,13.7
2009,Mendoza,Servicios mineros y actividades relacionadas,Masculino,279,256,149069.0,2043540.0,13.7
2009,Misiones,Minerales no clasificados previamente,Femenino,3,217,29911.0,1278873.0,42.8
2009,Misiones,Minerales no clasificados previamente,Masculino,37,217,29911.0,1278873.0,42.8
2009,Misiones,No metaliferos,Femenino,1,86,29911.0,1278873.0,42.8
2009,Misiones,No metaliferos,Masculino,5,86,29911.0,1278873.0,42.8
2009,Misiones,Rocas de aplicación,Femenino,5,358,29911.0,1278873.0,42.8
2009,Misiones,Rocas de aplicación,Masculino,125,358,29911.0,1278873.0,42.8
2009,Misiones,Servicios mineros y actividades relacionadas,Femenino,3,256,29911.0,1278873.0,42.8
2009,Misiones,Servicios mineros y actividades relacionadas,Masculino,14,256,29911.0,1278873.0,42.8
2009,Neuquen,Metalíferos,Masculino,1,45,,,
2009,Neuquen,Minerales no clasificados previamente,Femenino,8,217,,,
2009,Neuquen,Minerales no clasificados previamente,Masculino,105,217,,,
2009,Neuquen,No metaliferos,Femenino,3,86,,,
2009,Neuquen,No metaliferos,Masculino,44,86,,,
2009,Neuquen,Rocas de aplicación,Femenino,3,358,,,
2009,Neuquen,Rocas de aplicación,Masculino,29,358,,,
2009,Neuquen,Servicios mineros y actividades relacionadas,Femenino,22,256,,,
2009,Neuquen,Servicios mineros y actividades relacionadas,Masculino,346,256,,,
2009,Rio Negro,Metalíferos,Femenino,28,45,,,
2009,Rio Negro,Metalíferos,Masculino,351,45,,,
2009,Rio Negro,Minerales no clasificados previamente,Femenino,5,217,,,
2009,Rio Negro,Minerales no clasificados previamente,Masculino,110,217,,,
2009,Rio Negro,No metaliferos,Femenino,14,86,,,
2009,Rio Negro,No metaliferos,Masculino,132,86,,,
2009,Rio Negro,Rocas de aplicación,Femenino,5,358,,,
2009,Rio Negro,Rocas de aplicación,Masculino,83,358,,,
2009,Rio Negro,Servicios mineros y actividades relacionadas,Femenino,2,256,,,
2009,Rio Negro,Servicios mineros y actividades relacionadas,Masculino,56,256,,,
2009,Salta,Litio,Femenino,21,4,155341.0,1441351.0,9.3
2009,Salta,Litio,Masculino,83,4,155341.0,1441351.0,9.3
2009,Salta,Metalíferos,Femenino,11,45,155341.0,1441351.0,9.3
2009,Salta,Metalíferos,Masculino,52,45,155341.0,1441351.0,9.3
2009,Salta,Minerales no clasificados previamente,Femenino,12,217,155341.0,1441351.0,9.3
2009,Salta,Minerales no clasificados previamente,Masculino,102,217,155341.0,1441351.0,9.3
2009,Salta,No metaliferos,Femenino,18,86,155341.0,1441351.0,9.3
2009,Salta,No metaliferos,Masculino,400,86,155341.0,1441351.0,9.3
2009,Salta,Rocas de aplicación,Femenino,5,358,155341.0,1441351.0,9.3
2009,Salta,Rocas de aplicación,Masculino,96,358,155341.0,1441351.0,9.3
2009,Salta,Servicios mineros y actividades relacionadas,Femenino,19,256,155341.0,1441351.0,9.3
2009,Salta,Servicios mineros y actividades relacionadas,Masculino,315,256,155341.0,1441351.0,9.3
2009,San Juan,Metalíferos,Femenino,142,45,88296.0,822853.0,9.3
2009,San Juan,Metalíferos,Masculino,1560,45,88296.0,822853.0,9.3
2009,San Juan,Minerales no clasificados previamente,Femenino,10,217,88296.0,822853.0,9.3
2009,San Juan,Minerales no clasificados previamente,Masculino,191,217,88296.0,822853.0,9.3
2009,San Juan,No metaliferos,Femenino,7,86,88296.0,822853.0,9.3
2009,San Juan,No metaliferos,Masculino,158,86,88296.0,822853.0,9.3
2009,San Juan,Rocas de aplicación,Femenino,2,358,88296.0,822853.0,9.3
2009,San Juan,Rocas de aplicación,Masculino,23,358,88296.0,822853.0,9.3
2009,San Juan,Servicios mineros y actividades relacionadas,Femenino,27,256,88296.0,822853.0,9.3
2009,San Juan,Servicios mineros y actividades relacionadas,Masculino,353,256,88296.0,822853.0,9.3
2009,San Luis,Minerales no clasificados previamente,Femenino,2,217,75347.0,542069.0,7.2
2009,San Luis,Minerales no clasificados previamente,Masculino,102,217,75347.0,542069.0,7.2
2009,San Luis,No metaliferos,Femenino,1,86,75347.0,542069.0,7.2
2009,San Luis,No metaliferos,Masculino,7,86,75347.0,542069.0,7.2
2009,San Luis,Rocas de aplicación,Femenino,2,358,75347.0,542069.0,7.2
2009,San Luis,Rocas de aplicación,Masculino,147,358,75347.0,542069.0,7.2
2009,San Luis,Servicios mineros y actividades relacionadas,Femenino,1,256,75347.0,542069.0,7.2
2009,San Luis,Servicios mineros y actividades relacionadas,Masculino,160,256,75347.0,542069.0,7.2
2009,Santa Cruz,Combustibles-Producción,Femenino,149,28,244458.0,337226.0,1.4
2009,Santa Cruz,Combustibles-Producción,Masculino,1689,28,244458.0,337226.0,1.4
2009,Santa Cruz,Metalíferos,Femenino,201,45,244458.0,337226.0,1.4
2009,Santa Cruz,Metalíferos,Masculino,2249,45,244458.0,337226.0,1.4
2009,Santa Cruz,Minerales no clasificados previamente,Femenino,4,217,244458.0,337226.0,1.4
2009,Santa Cruz,Minerales no clasificados previamente,Masculino,50,217,244458.0,337226.0,1.4
2009,Santa Cruz,No metaliferos,Masculino,12,86,244458.0,337226.0,1.4
2009,Santa Cruz,Rocas de aplicación,Femenino,1,358,244458.0,337226.0,1.4
2009,Santa Cruz,Rocas de aplicación,Masculino,18,358,244458.0,337226.0,1.4
2009,Santa Cruz,Servicios mineros y actividades relacionadas,Femenino,1,256,244458.0,337226.0,1.4
2009,Santa Cruz,Servicios mineros y actividades relacionadas,Masculino,139,256,244458.0,337226.0,1.4
